filename,paper,date,page,uuid,label,x,y,width,height,area,uuid_incomplete,ANNO_link
tpt_18870701_006.jpg,tpt,1887-07-01,6,8dc24417-b321-4d51-afa4-9f9e28541fbc,job_offer,2827.9740796972,1854.4416743484,527.0046296296,173.096074692,91222.43273339504,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18870701&seite=6
tpt_18870701_006.jpg,tpt,1887-07-01,6,f4c4b9ac-d13d-476d-a9d9-1c99184ffea2,job_offer,2824.0412093269,2412.5162161863,534.8703703704,236.0401018527,126250.85670022058,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18870701&seite=6
tpt_18870701_006.jpg,tpt,1887-07-01,6,38c5a2c4-8de4-4635-95d2-eab34e2f9bc8,job_search,2284.9868616767,3485.5255040255,534.8920173874,161.2940695994,86274.91028064676,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18870701&seite=6
tpt_18660714_004.jpg,tpt,1866-07-14,4,5ae1c863-d8b2-4fe4-bf9c-f14ca62acc88,job_offer,2028.2395833333,88.8041761919,991.03125,667.8074049634,661818.0073001345,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18660714&seite=4
tpt_19140901_010.jpg,tpt,1914-09-01,10,14ea1b3c-be4c-4e12-a90e-b232c26989af,indicator,922.8645833333,184.527081732,1657.2291666667,212.0098385857,351348.8881245212,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,64b367e3-db6b-4863-afd6-8e85dddf6639,heading,695.09375,2198.6205482962,502.6666666667,70.6699461952,35523.42628745622,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,a135aad9-79cf-420f-bd70-713c4f704479,heading,1240.9583333333,3294.0047143223,530.15625,86.3743786831,45791.91669871224,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,fa1627d3-eaa7-4eb5-812d-bf95b599852e,job_offer,687.228733788,2488.7038527614,530.1779490906,220.7594479488,117041.79135586784,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,62208a8c-ece4-450b-9005-a3918b1d4e8c,job_offer,1213.4616201112,403.9214031383,541.9517597776,185.4625485787,100511.7545750651,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,1ebbeacc-dda6-4ed0-bc6f-b4cb9ad177a2,job_search,1233.1041666667,3391.7291922003,534.0833333333,177.5313158299,94816.51692947983,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,7b4d5946-74e5-4233-8a3d-8958df45acfe,job_search,1759.305411027,403.910625297,530.2120946127,181.5579961392,96264.24542664972,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,9a66de5e-5b95-4f40-b2ab-a9edf8321566,job_offer,679.3854166667,2712.9407122726,534.0833333333,109.9310274148,58712.329558450765,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,d5a4a22c-2566-4d21-ba76-a40d2d61c3d3,job_offer,683.3125,2834.6500640533,545.8645833333,388.6847040738,212169.21403727183,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,4b9a56a2-6054-4b8d-8147-a8e24c3e639d,job_offer,691.1666666667,3231.186984371,534.0833333333,153.1182167563,81777.88759925545,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,4aa7f8fa-2fd7-41db-8c21-fea91f5fe3c3,job_offer,695.09375,3392.1574173713,530.15625,247.3448116833,131131.3978189745,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,ee7e4b3e-9c52-42e0-8c48-916d2bbeacb4,job_offer,691.1666666667,3647.3544452985,534.0833333333,141.3398923905,75487.28086088816,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,e75c9448-ab15-4200-b5ff-11b8d2bb88df,job_offer,691.1666666667,3792.6204458109,541.9375,141.3398923905,76597.3879323766,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,58f24f3b-f8e9-45d1-a1af-69090b838261,job_offer,695.09375,3945.7386625673,538.0104166667,243.4187035614,130961.79812753676,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,50a255e4-2cb8-4ba4-9d7d-a485138eccf6,job_offer,695.09375,4197.0095823725,534.0833333333,172.7487573661,92262.23216327214,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,5ecaf666-9acb-4d19-93c4-0485fb6df740,job_offer,695.09375,4377.6105559826,538.0104166667,141.3398923905,76042.33439663946,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,5cb62915-199f-4a0e-b63b-48c68817da4c,job_offer,695.09375,4526.802664617,538.0104166667,113.8571355368,61256.32493063071,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,22179ec0-166f-4dbf-a711-129a0cedbad2,job_offer,1213.46875,592.8423264156,538.0104166667,212.0098385857,114063.50159493228,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,1de5455a-2c4d-45d6-b3ec-e1d79b2a21de,job_offer,1213.46875,808.7924556273,534.0833333333,141.3115273823,75472.13158275868,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,5b2504d5-2732-4d0d-8db2-737a61384ba2,job_offer,1213.46875,954.0442736357,534.0833333333,212.0098385857,113230.92129130554,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,d828168a-4d15-44b8-be88-2b522cd19c88,job_offer,1217.3958333333,1173.9063284653,538.0104166667,176.6748654881,95052.91799578587,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,abfe3bfe-dff4-4d85-bbe8-caabd4141c7d,job_offer,1217.3958333333,1354.5073020753,541.9375,180.60097361,97874.44013576939,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,fa6ac1cb-8462-44bf-8581-a3e4684737aa,job_offer,1217.3958333333,1539.0343838073,538.0104166667,247.3448116833,133074.0851940787,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,9179085e-19dc-48b2-8e51-067b8f9d462e,job_offer,1217.3958333333,1794.2314117346,538.0104166667,274.827568537,147860.09466008743,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,34ce1589-b596-4824-b8b2-c03b803d8e73,job_offer,1225.25,2080.8373046375,530.15625,172.7487573661,91583.83339737145,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,7ccbff2b-6623-4cd7-a0bd-c90211b76ca0,job_offer,1221.3229166667,2261.4382782475,534.0833333333,176.6748654881,94359.10107609685,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,e435781b-6c24-46d1-9601-61eacecfca18,job_offer,1221.3229166667,2442.0392518575,534.0833333333,160.9704330003,85971.62542490485,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,91ef1c6b-9608-4390-b43f-9eab6ff5c3ac,job_offer,1229.1770833333,2610.8619011017,526.2291666667,160.9704330003,84707.33681572575,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,7d161418-80f8-4e36-acb5-84309121567c,job_offer,1233.1041666667,2771.866228803,526.2291666667,184.45929233,97067.85968674513,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,cf5ec90f-a1e9-4f7d-810d-5c966368c635,job_offer,1233.1041666667,2964.2116320779,526.2291666667,188.453189854,99169.56505255183,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,f920f5de-0cd0-43bb-a335-8c70672e8b6d,job_offer,1233.1041666667,3160.5170381758,530.15625,121.7093517807,64524.97352998674,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,91d5f1a8-56a2-422d-9c39-e5760c6db74f,job_search,1233.1041666667,3572.7583909813,538.0104166667,282.6797847809,152084.6687932251,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,1280dd35-75e2-49d6-8601-8c4f632370f6,job_search,1237.03125,3867.2165001281,534.0833333333,255.1970279272,136296.4793321102,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,6db8b1f7-7e72-4f39-bb11-e8facf39d36f,job_search,1221.3300977558,4130.2833026009,553.7043878217,251.2358032019,139110.36661080114,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,24d71e5c-a865-4748-8df4-3eee4bf4330b,job_search,1237.03125,4385.4627722265,538.0104166667,251.2709198053,135186.37226067443,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,c6669297-e764-44e1-9578-21f4e9fb7f55,job_search,1751.4791666667,592.8423264156,534.0833333333,204.1576223418,109037.18346570953,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,80cca028-e4fc-4d26-b0ed-782463e4f3d5,job_search,1759.3333333333,808.7782731232,530.15625,145.2660005124,77013.67808415207,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,9ccdc3f9-54a6-4a90-b0c3-0e4e94a99585,job_search,1755.40625,961.8964898796,538.0104166667,176.6748654881,95052.91799578587,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,ddcce010-01db-49c1-a227-a647599053b0,job_search,1759.3333333333,1146.4235716116,530.15625,168.8226492442,89502.3826383704,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,9543c007-9309-441f-ab5b-30a54db558b6,job_search,1759.3333333333,1330.9506533436,538.0104166667,212.0098385857,114063.50159493228,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,d7a276b4-ab89-4839-890e-5eed71254e01,job_search,1763.2604166667,1546.8866000512,534.0833333333,141.3398923905,75487.28086088816,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,12c84b54-1b0d-4f59-86ae-305c45b8c5df,job_search,1763.2604166667,1696.0787086856,530.15625,145.2660005124,77013.67808415207,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,de69421a-9fe1-4a60-9ce2-321fb85598ad,job_search,1763.2604166667,1845.27081732,538.0104166667,137.4137842685,73930.04733004372,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,f3ceee8b-821b-4a99-b918-71ada429d1e8,job_search,1759.3333333333,1994.4629259544,549.7916666667,176.6748654881,97134.36875481755,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,3ba504ad-04b8-414f-af5a-2918ebfdb316,job_search,1763.2604166667,2182.9161158084,534.0833333333,133.4876761466,71293.54303529215,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,d8697ec3-ec9d-4f39-af39-a38c570c6531,job_search,1763.2604166667,2324.2560081988,534.0833333333,219.8620548296,117424.65911690153,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,e7e59c43-9352-4a63-a83f-e9f4aa7524d1,job_search,1767.1875,2559.8224955163,538.0104166667,117.7832436587,63368.611997172644,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,5fdeffb3-f325-406a-8a3e-0d3730553fb8,job_search,1767.1875,2685.4579554189,534.0833333333,321.9408660005,171943.2508497563,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,7fad1984-ef5c-47f0-8d2c-23490773d146,job_search,1767.1875,3019.1771457853,541.9375,184.527081732,100002.14535613575,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,0b33313f-c181-4fff-b840-3be415d21b20,job_search,1767.1875,3215.4825518832,534.0833333333,184.527081732,98552.83890169284,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,be713d94-aefe-44e6-8bd3-66b40d3bcc83,job_search,1771.1145833333,3407.8618498591,538.0104166667,153.1182167563,82379.19559631906,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,2c5e9add-ee0b-4ffb-9799-b1c8750984f1,job_search,1775.0416666667,3572.7583909813,538.0104166667,255.1970279272,137298.65932721636,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,59c55243-b08d-48da-a95b-73c5de65b555,job_search,1782.8958333333,3835.8076351524,538.0104166667,141.3398923905,76042.33439663946,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,297801be-7fa7-4724-b9f0-5cb7904d46ac,job_search,1775.0416666667,3992.8519600307,534.0833333333,149.1921086344,79681.01868648415,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,d3847535-72b4-482e-8f32-0c50f3fbf9fb,job_search,1786.8229166667,4149.896284909,530.15625,113.8571355368,60362.072011931625,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_19140901_010.jpg,tpt,1914-09-01,10,becc3d5a-0d19-4fc6-bb72-90f52a6f5e12,vermittlung,1778.96875,4279.4578529336,541.9375,349.4236228542,189365.764610548,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19140901&seite=10
tpt_18670511_004.jpg,tpt,1867-05-11,4,6168a06a-bbf5-4045-9f7c-063530e1d0ee,job_search,1161.1747685185,112.8400705365,953.6921296296,447.7202798706,426987.30718815303,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18670511&seite=4
tpt_18670511_004.jpg,tpt,1867-05-11,4,21ea40d9-e6f9-4acb-83c5-0184af4e9211,job_search,2140.3472222222,123.7600773626,968.2523148148,491.4003071751,475799.48492299434,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18670511&seite=4
tpt_18701127_006.jpg,tpt,1870-11-27,6,12fe5506-9819-4cc2-bcda-a029b71ab800,indicator,168.2171574852,366.90597445,584.5000412906,113.6094705743,66404.74024168156,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18701127&seite=6
tpt_18701127_006.jpg,tpt,1870-11-27,6,c71a2fd9-e3be-43cc-9508-f4bc2f03a15e,job_offer,165.0422017869,996.6529068561,584.5000412906,227.2189411485,132809.48048330468,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18701127&seite=6
tpt_18701127_006.jpg,tpt,1870-11-27,6,645255b5-92f1-4163-bb5e-0bd685691693,job_offer,174.8904855516,2276.863880986,584.5,129.8394074074,75891.1336296253,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18701127&seite=6
tpt_18701127_006.jpg,tpt,1870-11-27,6,36d4ecca-e664-466f-af85-4d808d1d9e96,job_offer,165.9841105143,3987.1977000868,604.7951388889,166.3567407407,100611.74812137638,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18701127&seite=6
tpt_18701127_006.jpg,tpt,1870-11-27,6,1dbe50ac-fe22-41b0-b8c7-07b7be257bfb,service_offer,161.9250827365,1227.2587515372,596.6770833333,190.7016296296,113787.29215429694,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18701127&seite=6
tpt_18701127_006.jpg,tpt,1870-11-27,6,721113ad-93c6-4203-a5d1-dad62642d097,job_search,173.6786487367,4156.3419781539,596.6770833333,194.7591111111,116208.29837035724,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=18701127&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,0cca32ca-7447-4e52-9847-4421258a235c,heading,1215.1481481481,1646.6285797615,536.9259259259,64.5736697946,34671.27744489892,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,19864a27-6380-4e56-a16b-11b8f252bf9b,heading,1219.1851851852,3260.9703253648,532.8888888889,52.4661067081,27958.605308005874,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,f473363b-9c78-4649-bc10-4926d8f32a07,indicator,1227.2592592593,4378.9019829443,532.8888888889,64.5736697946,34410.59114832312,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,a9752441-abb2-4c52-b1fe-9724864c0981,job_offer,1205.3003551342,1709.4811613699,540.962962963,126.1090541633,68220.32759664021,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,426c4986-9cac-4003-9c3a-98c28649d6a0,job_search,1210.5817706247,3314.7944252996,540.9776421091,97.7682975032,52890.46305630214,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,0fea4cd7-c285-414b-8a66-034e658cded4,service_offer,1208.951035111,4445.1406254365,545.0,125.8037360275,68563.0361349875,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,0e6af88c-78a4-46c9-a747-4d50dd49c495,job_offer,1211.1111111111,1840.3495891453,536.9259259259,133.1831939513,71509.50973007048,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,e1967ffe-e5a7-4738-afc2-14c851a1b85b,job_offer,1211.1111111111,1977.5686374587,536.9259259259,153.3624657621,82344.28393159466,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,fc5b33f7-ded8-4fb4-834d-a7ac5cc15199,job_offer,1208.2348084626,2130.9555513742,540.962962963,133.1831939513,72047.17521677115,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,ff723a43-624e-4ce8-b0b4-d6cb15fb151f,job_offer,1212.2718454997,2268.1745996877,536.9259259259,68.6095241567,36838.23228517155,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,cbbaa0a1-394a-4927-88e5-0a15bfbb48fc,job_offer,1208.2348084626,2340.8199782066,545.0,157.3983201243,85782.0844677435,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,54c8693a-f449-42a8-84e3-a7205a7873e0,job_offer,1208.2348084626,2498.5603877318,540.962962963,96.8605046919,52397.94561222179,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,b673674d-f91d-43d6-b0a9-732529c7e115,job_offer,1204.1977714256,2595.4208924237,545.0,100.896359054,54988.51568443,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,41faf65e-635b-4092-b362-471cddbcd665,job_offer,1204.1977714256,2700.4871088167,545.0,161.4341744864,87981.62509508799,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,0b079fec-5d30-48b6-af9a-edd1b641e893,job_offer,1204.1977714256,2861.9212833031,549.037037037,161.4341744864,88633.34083652712,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,198c58b6-0b90-492d-b08a-2ee939f1ead6,job_offer,1208.2348084626,3022.9990197243,545.0,100.896359054,54988.51568443,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,7d241ec8-b2db-4415-bcd8-a7e5502e298e,job_offer,1200.1607343886,3127.9312331404,549.037037037,125.111485227,68690.83914833047,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,4e985038-1fe1-4bf0-8901-c4641eafb9d9,job_search,1210.2347236916,3416.3359378289,540.962962963,145.2907570378,78596.91841830563,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,3061a801-22a8-4672-ab88-d9d2c1b2bfda,job_search,1206.1976866545,3565.6625492288,545.0,129.1473395891,70385.3000760595,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,b3cc708a-b977-4c98-b8ae-5cb3bddcb425,job_search,1210.2347236916,3698.8457431801,545.0,125.111485227,68185.759448715,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,b5acaaf3-0226-48d2-a2e9-d19823878429,job_search,1214.2717607286,3832.0289371314,536.9259259259,213.9002811945,114848.60653616728,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
tpt_19430405_006.jpg,tpt,1943-04-05,6,24951abb-58d0-4fd2-b5fc-3e0be03b5a0c,job_search,1210.2347236916,4054.0009270503,540.962962963,217.9361355567,117895.37762745845,False,https://anno.onb.ac.at/cgi-content/anno?aid=tpt&datum=19430405&seite=6
